"","ID","x","y","tribeid","tribename"
"2471",22266,6.75,20.25,37,"ASBEN"
"2472",22267,6.75,20.75,12,"AHAGGAREN"
"2473",22268,6.75,21.25,12,"AHAGGAREN"
"2474",22269,6.75,21.75,12,"AHAGGAREN"
"2475",22270,6.75,22.25,12,"AHAGGAREN"
"2476",22271,6.75,22.75,12,"AHAGGAREN"
"2477",22272,6.75,23.25,12,"AHAGGAREN"
"2478",22273,6.75,23.75,12,"AHAGGAREN"
"2479",22274,6.75,24.25,12,"AHAGGAREN"
"2480",22275,6.75,24.75,12,"AHAGGAREN"
"2481",22276,6.75,25.25,12,"AHAGGAREN"
"2482",22277,6.75,25.75,50,"AZJER"
"2483",22278,6.75,26.25,50,"AZJER"
"2484",22279,6.75,26.75,50,"AZJER"
"2485",22280,6.75,27.25,50,"AZJER"
"2486",22281,6.75,27.75,50,"AZJER"
"2487",22282,6.75,28.25,50,"AZJER"
"2488",22283,6.75,28.75,50,"AZJER"
"2489",22289,6.75,31.75,146,"CHAAMBA"
"2490",22290,6.75,32.25,146,"CHAAMBA"
"2491",22291,6.75,32.75,146,"CHAAMBA"
"2492",22292,6.75,33.25,146,"CHAAMBA"
"2493",22293,6.75,33.75,720,"SUAFA"
"2494",22294,6.75,34.25,720,"SUAFA"
"2495",22295,6.75,34.75,690,"SHAWIA"
"2496",22296,6.75,35.25,690,"SHAWIA"
"2497",22297,6.75,35.75,690,"SHAWIA"
"2498",22298,6.75,36.25,17,"ALGERIANS"
"2499",22299,6.75,36.75,17,"ALGERIANS"
"2500",22330,7.25,5.25,288,"IBO"
"2501",22331,7.25,5.75,288,"IBO"
"2502",22332,7.25,6.25,288,"IBO"
"2503",22333,7.25,6.75,288,"IBO"
"2504",22334,7.25,7.25,293,"IGALA"
"2505",22335,7.25,7.75,77,"BASA"
"2506",22336,7.25,8.25,232,"GBARI"
"2507",22337,7.25,8.75,232,"GBARI"
"2508",22338,7.25,9.25,232,"GBARI"
"2509",22339,7.25,9.75,325,"KADARA"
"2510",22340,7.25,10.25,232,"GBARI"
"2511",22341,7.25,10.75,232,"GBARI"
"2512",22342,7.25,11.25,274,"HAUSA"
"2513",22343,7.25,11.75,274,"HAUSA"
"2514",22344,7.25,12.25,274,"HAUSA"
"2515",22345,7.25,12.75,274,"HAUSA"
"2516",22346,7.25,13.25,274,"HAUSA"
"2517",22347,7.25,13.75,742,"TAZARAWA"
"2518",22348,7.25,14.25,742,"TAZARAWA"
"2519",22349,7.25,14.75,37,"ASBEN"
"2520",22350,7.25,15.25,37,"ASBEN"
"2521",22351,7.25,15.75,37,"ASBEN"
"2522",22352,7.25,16.25,37,"ASBEN"
"2523",22353,7.25,16.75,37,"ASBEN"
"2524",22354,7.25,17.25,37,"ASBEN"
"2525",22355,7.25,17.75,37,"ASBEN"
"2526",22356,7.25,18.25,37,"ASBEN"
"2527",22357,7.25,18.75,37,"ASBEN"
"2528",22358,7.25,19.25,37,"ASBEN"
"2529",22359,7.25,19.75,37,"ASBEN"
"2530",22360,7.25,20.25,37,"ASBEN"
"2531",22361,7.25,20.75,37,"ASBEN"
"2532",22362,7.25,21.25,12,"AHAGGAREN"
"2533",22363,7.25,21.75,12,"AHAGGAREN"
"2534",22364,7.25,22.25,12,"AHAGGAREN"
"2535",22365,7.25,22.75,12,"AHAGGAREN"
"2536",22366,7.25,23.25,12,"AHAGGAREN"
"2537",22367,7.25,23.75,12,"AHAGGAREN"
"2538",22368,7.25,24.25,12,"AHAGGAREN"
"2539",22369,7.25,24.75,12,"AHAGGAREN"
"2540",22370,7.25,25.25,50,"AZJER"
"2541",22371,7.25,25.75,50,"AZJER"
"2542",22372,7.25,26.25,50,"AZJER"
"2543",22373,7.25,26.75,50,"AZJER"
"2544",22374,7.25,27.25,50,"AZJER"
"2545",22375,7.25,27.75,50,"AZJER"
"2546",22376,7.25,28.25,50,"AZJER"
"2547",22384,7.25,32.25,146,"CHAAMBA"
"2548",22385,7.25,32.75,146,"CHAAMBA"
"2549",22386,7.25,33.25,146,"CHAAMBA"
"2550",22387,7.25,33.75,720,"SUAFA"
"2551",22388,7.25,34.25,720,"SUAFA"
"2552",22389,7.25,34.75,690,"SHAWIA"
"2553",22390,7.25,35.25,690,"SHAWIA"
"2554",22391,7.25,35.75,690,"SHAWIA"
"2555",22392,7.25,36.25,17,"ALGERIANS"
"2556",22393,7.25,36.75,17,"ALGERIANS"
"2557",22423,7.75,4.75,287,"IBIBIO"
"2558",22424,7.75,5.25,288,"IBO"
"2559",22425,7.75,5.75,288,"IBO"
"2560",22426,7.75,6.25,288,"IBO"
"2561",22427,7.75,6.75,288,"IBO"
"2562",22428,7.75,7.25,293,"IGALA"
"2563",22429,7.75,7.75,290,"IDOMA"
"2564",22430,7.75,8.25,232,"GBARI"
"2565",22431,7.75,8.75,263,"GWANDARA"
"2566",22432,7.75,9.25,820,"YESKWA"
"2567",22433,7.75,9.75,325,"KADARA"
"2568",22434,7.75,10.25,325,"KADARA"
"2569",22435,7.75,10.75,232,"GBARI"
"2570",22436,7.75,11.25,274,"HAUSA"
"2571",22437,7.75,11.75,274,"HAUSA"
"2572",22438,7.75,12.25,274,"HAUSA"
"2573",22439,7.75,12.75,274,"HAUSA"
"2574",22440,7.75,13.25,274,"HAUSA"
"2575",22441,7.75,13.75,742,"TAZARAWA"
"2576",22442,7.75,14.25,742,"TAZARAWA"
"2577",22443,7.75,14.75,37,"ASBEN"
"2578",22444,7.75,15.25,37,"ASBEN"
"2579",22445,7.75,15.75,37,"ASBEN"
"2580",22446,7.75,16.25,37,"ASBEN"
"2581",22447,7.75,16.75,37,"ASBEN"
"2582",22448,7.75,17.25,37,"ASBEN"
"2583",22449,7.75,17.75,37,"ASBEN"
"2584",22450,7.75,18.25,37,"ASBEN"
"2585",22451,7.75,18.75,37,"ASBEN"
"2586",22452,7.75,19.25,37,"ASBEN"
"2587",22453,7.75,19.75,37,"ASBEN"
"2588",22454,7.75,20.25,37,"ASBEN"
"2589",22455,7.75,20.75,37,"ASBEN"
"2590",22456,7.75,21.25,37,"ASBEN"
"2591",22457,7.75,21.75,12,"AHAGGAREN"
"2592",22458,7.75,22.25,12,"AHAGGAREN"
"2593",22459,7.75,22.75,12,"AHAGGAREN"
"2594",22460,7.75,23.25,12,"AHAGGAREN"
"2595",22461,7.75,23.75,12,"AHAGGAREN"
"2596",22462,7.75,24.25,12,"AHAGGAREN"
"2597",22463,7.75,24.75,50,"AZJER"
"2598",22464,7.75,25.25,50,"AZJER"
"2599",22465,7.75,25.75,50,"AZJER"
"2600",22466,7.75,26.25,50,"AZJER"
"2601",22467,7.75,26.75,50,"AZJER"
"2602",22468,7.75,27.25,50,"AZJER"
"2603",22469,7.75,27.75,50,"AZJER"
"2604",22478,7.75,32.25,146,"CHAAMBA"
"2605",22479,7.75,32.75,146,"CHAAMBA"
"2606",22480,7.75,33.25,146,"CHAAMBA"
"2607",22481,7.75,33.75,146,"CHAAMBA"
"2608",22482,7.75,34.25,316,"JERID"
"2609",22483,7.75,34.75,269,"HAMAMA"
"2610",22484,7.75,35.25,690,"SHAWIA"
"2611",22485,7.75,35.75,690,"SHAWIA"
"2612",22486,7.75,36.25,690,"SHAWIA"
"2613",22487,7.75,36.75,17,"ALGERIANS"
"2614",22517,8.25,4.75,287,"IBIBIO"
"2615",22518,8.25,5.25,622,"ODODOP"
"2616",22519,8.25,5.75,812,"YAKO"
"2617",22520,8.25,6.25,288,"IBO"
"2618",22521,8.25,6.75,308,"IYALA"
"2619",22522,8.25,7.25,290,"IDOMA"
"2620",22523,8.25,7.75,290,"IDOMA"
"2621",22524,8.25,8.25,34,"ARAGO"
"2622",22525,8.25,8.75,263,"GWANDARA"
"2623",22526,8.25,9.25,820,"YESKWA"
"2624",22527,8.25,9.75,347,"KATAB"
"2625",22528,8.25,10.25,418,"KURAMA, GURE (NE)"
"2626",22529,8.25,10.75,274,"HAUSA"
"2627",22530,8.25,11.25,274,"HAUSA"
"2628",22531,8.25,11.75,475,"MAGUZAWA"
"2629",22532,8.25,12.25,274,"HAUSA"
"2630",22533,8.25,12.75,274,"HAUSA"
"2631",22534,8.25,13.25,274,"HAUSA"
"2632",22535,8.25,13.75,742,"TAZARAWA"
"2633",22536,8.25,14.25,742,"TAZARAWA"
"2634",22537,8.25,14.75,37,"ASBEN"
"2635",22538,8.25,15.25,37,"ASBEN"
"2636",22539,8.25,15.75,37,"ASBEN"
"2637",22540,8.25,16.25,37,"ASBEN"
"2638",22541,8.25,16.75,37,"ASBEN"
"2639",22542,8.25,17.25,37,"ASBEN"
"2640",22543,8.25,17.75,37,"ASBEN"
"2641",22544,8.25,18.25,37,"ASBEN"
"2642",22545,8.25,18.75,37,"ASBEN"
"2643",22546,8.25,19.25,37,"ASBEN"
"2644",22547,8.25,19.75,37,"ASBEN"
"2645",22548,8.25,20.25,37,"ASBEN"
"2646",22549,8.25,20.75,37,"ASBEN"
"2647",22550,8.25,21.25,37,"ASBEN"
"2648",22551,8.25,21.75,37,"ASBEN"
"2649",22552,8.25,22.25,37,"ASBEN"
"2650",22553,8.25,22.75,12,"AHAGGAREN"
"2651",22554,8.25,23.25,12,"AHAGGAREN"
"2652",22555,8.25,23.75,12,"AHAGGAREN"
"2653",22556,8.25,24.25,12,"AHAGGAREN"
"2654",22557,8.25,24.75,50,"AZJER"
"2655",22558,8.25,25.25,50,"AZJER"
"2656",22559,8.25,25.75,50,"AZJER"
"2657",22560,8.25,26.25,50,"AZJER"
"2658",22561,8.25,26.75,50,"AZJER"
"2659",22562,8.25,27.25,50,"AZJER"
"2660",22563,8.25,27.75,50,"AZJER"
"2661",22572,8.25,32.25,146,"CHAAMBA"
"2662",22573,8.25,32.75,146,"CHAAMBA"
"2663",22574,8.25,33.25,146,"CHAAMBA"
"2664",22575,8.25,33.75,316,"JERID"
"2665",22576,8.25,34.25,316,"JERID"
"2666",22577,8.25,34.75,269,"HAMAMA"
"2667",22578,8.25,35.25,269,"HAMAMA"
"2668",22579,8.25,35.75,269,"HAMAMA"
"2669",22580,8.25,36.25,782,"TUNISIANS"
"2670",22581,8.25,36.75,782,"TUNISIANS"
"2671",22614,8.75,4.75,414,"KUNDU"
"2672",22615,8.75,5.25,200,"EKOI"
"2673",22616,8.75,5.75,200,"EKOI"
"2674",22617,8.75,6.25,200,"EKOI"
"2675",22618,8.75,6.75,308,"IYALA"
"2676",22619,8.75,7.25,761,"TIV"
"2677",22620,8.75,7.75,761,"TIV"
"2678",22621,8.75,8.25,34,"ARAGO"
"2679",22622,8.75,8.75,473,"MADA"
"2680",22623,8.75,9.25,473,"MADA"
"2681",22624,8.75,9.75,109,"BIROM"
"2682",22625,8.75,10.25,314,"JERAWA, CHAWAI (SW)"
"2683",22626,8.75,10.75,274,"HAUSA"
"2684",22627,8.75,11.25,475,"MAGUZAWA"
"2685",22628,8.75,11.75,475,"MAGUZAWA"
"2686",22629,8.75,12.25,274,"HAUSA"
"2687",22630,8.75,12.75,274,"HAUSA"
"2688",22631,8.75,13.25,274,"HAUSA"
"2689",22632,8.75,13.75,742,"TAZARAWA"
"2690",22633,8.75,14.25,742,"TAZARAWA"
"2691",22634,8.75,14.75,96,"BERIBERI"
"2692",22635,8.75,15.25,37,"ASBEN"
"2693",22636,8.75,15.75,37,"ASBEN"
"2694",22637,8.75,16.25,37,"ASBEN"
"2695",22638,8.75,16.75,37,"ASBEN"
"2696",22639,8.75,17.25,37,"ASBEN"
"2697",22640,8.75,17.75,37,"ASBEN"
"2698",22641,8.75,18.25,37,"ASBEN"
"2699",22642,8.75,18.75,37,"ASBEN"
"2700",22643,8.75,19.25,37,"ASBEN"
"2701",22644,8.75,19.75,37,"ASBEN"
"2702",22645,8.75,20.25,37,"ASBEN"
"2703",22646,8.75,20.75,37,"ASBEN"
"2704",22647,8.75,21.25,37,"ASBEN"
"2705",22648,8.75,21.75,37,"ASBEN"
"2706",22649,8.75,22.25,37,"ASBEN"
"2707",22650,8.75,22.75,37,"ASBEN"
"2708",22651,8.75,23.25,37,"ASBEN"
"2709",22652,8.75,23.75,37,"ASBEN"
"2710",22653,8.75,24.25,50,"AZJER"
"2711",22654,8.75,24.75,50,"AZJER"
"2712",22655,8.75,25.25,50,"AZJER"
"2713",22656,8.75,25.75,50,"AZJER"
"2714",22657,8.75,26.25,50,"AZJER"
"2715",22658,8.75,26.75,50,"AZJER"
"2716",22659,8.75,27.25,50,"AZJER"
"2717",22660,8.75,27.75,50,"AZJER"
"2718",22668,8.75,31.75,146,"CHAAMBA"
"2719",22669,8.75,32.25,146,"CHAAMBA"
"2720",22670,8.75,32.75,146,"CHAAMBA"
"2721",22671,8.75,33.25,146,"CHAAMBA"
"2722",22672,8.75,33.75,316,"JERID"
"2723",22673,8.75,34.25,226,"GAFSA"
"2724",22674,8.75,34.75,269,"HAMAMA"
"2725",22675,8.75,35.25,269,"HAMAMA"
"2726",22676,8.75,35.75,269,"HAMAMA"
"2727",22677,8.75,36.25,782,"TUNISIANS"
"2728",22678,8.75,36.75,782,"TUNISIANS"
"2729",22719,9.25,-1.75,NA,NA
"2730",22720,9.25,-1.25,550,"MPONGWE"
"2731",22721,9.25,-0.75,550,"MPONGWE"
"2732",22722,9.25,4.25,398,"KPE"
"2733",22723,9.25,4.75,414,"KUNDU"
"2734",22724,9.25,5.25,414,"KUNDU"
"2735",22725,9.25,5.75,31,"ANYANG"
"2736",22726,9.25,6.25,115,"BOKI"
"2737",22727,9.25,6.75,761,"TIV"
"2738",22728,9.25,7.25,761,"TIV"
"2739",22729,9.25,7.75,761,"TIV"
"2740",22730,9.25,8.25,26,"ANGAS"
"2741",22731,9.25,8.75,26,"ANGAS"
"2742",22732,9.25,9.25,26,"ANGAS"
"2743",22733,9.25,9.75,109,"BIROM"
"2744",22734,9.25,10.25,311,"JARAWA"
"2745",22735,9.25,10.75,274,"HAUSA"
"2746",22736,9.25,11.25,142,"BUTAWA"
"2747",22737,9.25,11.75,475,"MAGUZAWA"
"2748",22738,9.25,12.25,274,"HAUSA"
"2749",22739,9.25,12.75,274,"HAUSA"
"2750",22740,9.25,13.25,274,"HAUSA"
"2751",22741,9.25,13.75,742,"TAZARAWA"
"2752",22742,9.25,14.25,96,"BERIBERI"
"2753",22743,9.25,14.75,96,"BERIBERI"
"2754",22744,9.25,15.25,37,"ASBEN"
"2755",22745,9.25,15.75,37,"ASBEN"
"2756",22746,9.25,16.25,37,"ASBEN"
"2757",22747,9.25,16.75,37,"ASBEN"
"2758",22748,9.25,17.25,37,"ASBEN"
"2759",22749,9.25,17.75,37,"ASBEN"
"2760",22750,9.25,18.25,37,"ASBEN"
"2761",22751,9.25,18.75,37,"ASBEN"
"2762",22752,9.25,19.25,37,"ASBEN"
"2763",22753,9.25,19.75,37,"ASBEN"
"2764",22754,9.25,20.25,37,"ASBEN"
"2765",22755,9.25,20.75,37,"ASBEN"
"2766",22756,9.25,21.25,37,"ASBEN"
"2767",22757,9.25,21.75,37,"ASBEN"
"2768",22758,9.25,22.25,37,"ASBEN"
"2769",22759,9.25,22.75,37,"ASBEN"
"2770",22760,9.25,23.25,37,"ASBEN"
"2771",22761,9.25,23.75,37,"ASBEN"
"2772",22762,9.25,24.25,50,"AZJER"
"2773",22763,9.25,24.75,50,"AZJER"
"2774",22764,9.25,25.25,50,"AZJER"
"2775",22765,9.25,25.75,50,"AZJER"
"2776",22766,9.25,26.25,50,"AZJER"
"2777",22767,9.25,26.75,50,"AZJER"
"2778",22768,9.25,27.25,50,"AZJER"
"2779",22769,9.25,27.75,50,"AZJER"
"2780",22774,9.25,30.25,225,"GADAMES"
"2781",22775,9.25,30.75,225,"GADAMES"
"2782",22776,9.25,31.25,146,"CHAAMBA"
"2783",22777,9.25,31.75,146,"CHAAMBA"
"2784",22778,9.25,32.25,33,"ARAD"
"2785",22779,9.25,32.75,33,"ARAD"
"2786",22780,9.25,33.25,33,"ARAD"
"2787",22781,9.25,33.75,316,"JERID"
"2788",22782,9.25,34.25,269,"HAMAMA"
"2789",22783,9.25,34.75,269,"HAMAMA"
"2790",22784,9.25,35.25,269,"HAMAMA"
"2791",22785,9.25,35.75,269,"HAMAMA"
"2792",22786,9.25,36.25,782,"TUNISIANS"
"2793",22787,9.25,36.75,782,"TUNISIANS"
"2794",22829,9.75,-2.25,463,"LUMBO"
"2795",22830,9.75,-1.75,550,"MPONGWE"
"2796",22831,9.75,-1.25,550,"MPONGWE"
"2797",22832,9.75,-0.75,550,"MPONGWE"
"2798",22833,9.75,-0.25,206,"FANG"
"2799",22834,9.75,0.25,680,"SEKE"
"2800",22835,9.75,0.75,680,"SEKE"
"2801",22836,9.75,1.25,644,"PUKU"
"2802",22837,9.75,1.75,644,"PUKU"
"2803",22838,9.75,3.75,187,"DUALA"
"2804",22839,9.75,4.25,393,"KOSSI"
"2805",22840,9.75,4.75,393,"KOSSI"
"2806",22841,9.75,5.25,393,"KOSSI"
"2807",22842,9.75,5.75,802,"WIDEKUM"
"2808",22843,9.75,6.25,802,"WIDEKUM"
"2809",22844,9.75,6.75,761,"TIV"
"2810",22845,9.75,7.25,761,"TIV"
"2811",22846,9.75,7.75,320,"JUKUN"
"2812",22847,9.75,8.25,26,"ANGAS"
"2813",22848,9.75,8.75,26,"ANGAS"
"2814",22849,9.75,9.25,26,"ANGAS"
"2815",22850,9.75,9.75,26,"ANGAS"
"2816",22851,9.75,10.25,233,"GERAWA"
"2817",22852,9.75,10.75,233,"GERAWA"
"2818",22853,9.75,11.25,801,"WARJAWA"
"2819",22854,9.75,11.75,801,"WARJAWA"
"2820",22855,9.75,12.25,274,"HAUSA"
"2821",22856,9.75,12.75,274,"HAUSA"
"2822",22857,9.75,13.25,96,"BERIBERI"
"2823",22858,9.75,13.75,96,"BERIBERI"
"2824",22859,9.75,14.25,96,"BERIBERI"
"2825",22860,9.75,14.75,37,"ASBEN"
"2826",22861,9.75,15.25,37,"ASBEN"
"2827",22862,9.75,15.75,37,"ASBEN"
"2828",22863,9.75,16.25,37,"ASBEN"
"2829",22864,9.75,16.75,37,"ASBEN"
"2830",22865,9.75,17.25,37,"ASBEN"
"2831",22866,9.75,17.75,37,"ASBEN"
"2832",22867,9.75,18.25,37,"ASBEN"
"2833",22868,9.75,18.75,37,"ASBEN"
"2834",22869,9.75,19.25,37,"ASBEN"
"2835",22870,9.75,19.75,37,"ASBEN"
"2836",22871,9.75,20.25,37,"ASBEN"
"2837",22872,9.75,20.75,37,"ASBEN"
"2838",22873,9.75,21.25,37,"ASBEN"
"2839",22874,9.75,21.75,37,"ASBEN"
"2840",22875,9.75,22.25,37,"ASBEN"
"2841",22876,9.75,22.75,37,"ASBEN"
"2842",22877,9.75,23.25,37,"ASBEN"
"2843",22878,9.75,23.75,37,"ASBEN"
"2844",22879,9.75,24.25,50,"AZJER"
"2845",22880,9.75,24.75,50,"AZJER"
"2846",22881,9.75,25.25,50,"AZJER"
"2847",22882,9.75,25.75,50,"AZJER"
"2848",22883,9.75,26.25,50,"AZJER"
"2849",22884,9.75,26.75,50,"AZJER"
"2850",22885,9.75,27.25,50,"AZJER"
"2851",22886,9.75,27.75,50,"AZJER"
"2852",22888,9.75,28.75,50,"AZJER"
"2853",22889,9.75,29.25,652,"RIYAH"
"2854",22890,9.75,29.75,652,"RIYAH"
"2855",22891,9.75,30.25,225,"GADAMES"
"2856",22892,9.75,30.75,225,"GADAMES"
"2857",22893,9.75,31.25,652,"RIYAH"
"2858",22894,9.75,31.75,652,"RIYAH"
"2859",22895,9.75,32.25,33,"ARAD"
"2860",22896,9.75,32.75,33,"ARAD"
"2861",22897,9.75,33.25,33,"ARAD"
"2862",22898,9.75,33.75,33,"ARAD"
"2863",22899,9.75,34.25,269,"HAMAMA"
"2864",22900,9.75,34.75,269,"HAMAMA"
"2865",22901,9.75,35.25,269,"HAMAMA"
"2866",22902,9.75,35.75,269,"HAMAMA"
"2867",22903,9.75,36.25,782,"TUNISIANS"
"2868",22904,9.75,36.75,782,"TUNISIANS"
"2869",22905,9.75,37.25,782,"TUNISIANS"
"2870",22942,10.25,-2.75,463,"LUMBO"
"2871",22943,10.25,-2.25,463,"LUMBO"
"2872",22944,10.25,-1.75,463,"LUMBO"
"2873",22945,10.25,-1.25,206,"FANG"
"2874",22946,10.25,-0.75,550,"MPONGWE"
"2875",22947,10.25,-0.25,206,"FANG"
"2876",22948,10.25,0.25,206,"FANG"
"2877",22949,10.25,0.75,206,"FANG"
"2878",22950,10.25,1.25,680,"SEKE"
"2879",22951,10.25,1.75,595,"NGUMBA"
"2880",22952,10.25,2.25,595,"NGUMBA"
"2881",22953,10.25,2.75,595,"NGUMBA"
"2882",22954,10.25,3.25,595,"NGUMBA"
"2883",22955,10.25,3.75,376,"KOKO"
"2884",22956,10.25,4.25,376,"KOKO"
"2885",22957,10.25,4.75,376,"KOKO"
"2886",22958,10.25,5.25,63,"BAMILEKE"
"2887",22959,10.25,5.75,802,"WIDEKUM"
"2888",22960,10.25,6.25,377,"KOM"
"2889",22961,10.25,6.75,219,"FUNGON"
"2890",22962,10.25,7.25,835,"ZUMPER"
"2891",22963,10.25,7.75,320,"JUKUN"
"2892",22964,10.25,8.25,320,"JUKUN"
"2893",22965,10.25,8.75,85,"BAUCHI"
"2894",22966,10.25,9.25,85,"BAUCHI"
"2895",22967,10.25,9.75,123,"BORROM"
"2896",22968,10.25,10.25,233,"GERAWA"
"2897",22969,10.25,10.75,233,"GERAWA"
"2898",22970,10.25,11.25,233,"GERAWA"
"2899",22971,10.25,11.75,45,"AUYOKAWA"
"2900",22972,10.25,12.25,45,"AUYOKAWA"
"2901",22973,10.25,12.75,88,"BEDE"
"2902",22974,10.25,13.25,491,"MANGA"
"2903",22975,10.25,13.75,96,"BERIBERI"
"2904",22976,10.25,14.25,96,"BERIBERI"
"2905",22977,10.25,14.75,167,"DAZA"
"2906",22978,10.25,15.25,37,"ASBEN"
"2907",22979,10.25,15.75,37,"ASBEN"
"2908",22980,10.25,16.25,37,"ASBEN"
"2909",22981,10.25,16.75,37,"ASBEN"
"2910",22982,10.25,17.25,37,"ASBEN"
"2911",22983,10.25,17.75,37,"ASBEN"
"2912",22984,10.25,18.25,37,"ASBEN"
"2913",22985,10.25,18.75,37,"ASBEN"
"2914",22986,10.25,19.25,37,"ASBEN"
"2915",22987,10.25,19.75,37,"ASBEN"
"2916",22988,10.25,20.25,37,"ASBEN"
"2917",22989,10.25,20.75,37,"ASBEN"
"2918",22990,10.25,21.25,37,"ASBEN"
"2919",22991,10.25,21.75,37,"ASBEN"
"2920",22992,10.25,22.25,37,"ASBEN"
"2921",22993,10.25,22.75,37,"ASBEN"
"2922",22994,10.25,23.25,37,"ASBEN"
"2923",22995,10.25,23.75,50,"AZJER"
"2924",22996,10.25,24.25,50,"AZJER"
"2925",22997,10.25,24.75,50,"AZJER"
"2926",22998,10.25,25.25,50,"AZJER"
"2927",22999,10.25,25.75,50,"AZJER"
"2928",23000,10.25,26.25,50,"AZJER"
"2929",23001,10.25,26.75,50,"AZJER"
"2930",23002,10.25,27.25,50,"AZJER"
"2931",23003,10.25,27.75,652,"RIYAH"
"2932",23004,10.25,28.25,652,"RIYAH"
"2933",23005,10.25,28.75,652,"RIYAH"
"2934",23006,10.25,29.25,652,"RIYAH"
"2935",23007,10.25,29.75,652,"RIYAH"
"2936",23008,10.25,30.25,652,"RIYAH"
"2937",23009,10.25,30.75,652,"RIYAH"
"2938",23010,10.25,31.25,652,"RIYAH"
"2939",23011,10.25,31.75,652,"RIYAH"
"2940",23012,10.25,32.25,773,"TRIPOLITANIANS"
"2941",23013,10.25,32.75,33,"ARAD"
"2942",23014,10.25,33.25,33,"ARAD"
"2943",23015,10.25,33.75,33,"ARAD"
"2944",23016,10.25,34.75,269,"HAMAMA"
"2945",23017,10.25,35.25,269,"HAMAMA"
"2946",23018,10.25,35.75,666,"SAHEL"
"2947",23019,10.25,36.25,666,"SAHEL"
"2948",23020,10.25,36.75,782,"TUNISIANS"
"2949",23058,10.75,-3.25,463,"LUMBO"
"2950",23059,10.75,-2.75,463,"LUMBO"
"2951",23060,10.75,-2.25,463,"LUMBO"
"2952",23061,10.75,-1.75,463,"LUMBO"
"2953",23062,10.75,-1.25,206,"FANG"
"2954",23063,10.75,-0.75,206,"FANG"
"2955",23064,10.75,-0.25,206,"FANG"
"2956",23065,10.75,0.25,206,"FANG"
"2957",23066,10.75,0.75,206,"FANG"
"2958",23067,10.75,1.25,206,"FANG"
"2959",23068,10.75,1.75,206,"FANG"
"2960",23069,10.75,2.25,206,"FANG"
"2961",23070,10.75,2.75,206,"FANG"
"2962",23071,10.75,3.25,595,"NGUMBA"
"2963",23072,10.75,3.75,376,"KOKO"
"2964",23073,10.75,4.25,376,"KOKO"
"2965",23074,10.75,4.75,582,"NEN"
"2966",23075,10.75,5.25,63,"BAMILEKE"
"2967",23076,10.75,5.75,552,"MUM"
"2968",23077,10.75,6.25,604,"NSAW"
"2969",23078,10.75,6.75,757,"TIGON"
"2970",23079,10.75,7.25,833,"ZUANDE, BATU (E)"
"2971",23080,10.75,7.75,320,"JUKUN"
"2972",23081,10.75,8.25,320,"JUKUN"
"2973",23082,10.75,8.75,320,"JUKUN"
"2974",23083,10.75,9.25,320,"JUKUN"
"2975",23084,10.75,9.75,85,"BAUCHI"
"2976",23085,10.75,10.25,85,"BAUCHI"
"2977",23086,10.75,10.75,85,"BAUCHI"
"2978",23087,10.75,11.25,45,"AUYOKAWA"
"2979",23088,10.75,11.75,591,"NGIZIM"
"2980",23089,10.75,12.25,591,"NGIZIM"
"2981",23090,10.75,12.75,88,"BEDE"
"2982",23091,10.75,13.25,491,"MANGA"
"2983",23092,10.75,13.75,491,"MANGA"
"2984",23093,10.75,14.25,167,"DAZA"
"2985",23094,10.75,14.75,167,"DAZA"
"2986",23095,10.75,15.25,167,"DAZA"
"2987",23096,10.75,15.75,167,"DAZA"
"2988",23097,10.75,16.25,167,"DAZA"
"2989",23098,10.75,16.75,37,"ASBEN"
"2990",23099,10.75,17.25,37,"ASBEN"
"2991",23100,10.75,17.75,37,"ASBEN"
"2992",23101,10.75,18.25,37,"ASBEN"
"2993",23102,10.75,18.75,37,"ASBEN"
"2994",23103,10.75,19.25,37,"ASBEN"
"2995",23104,10.75,19.75,37,"ASBEN"
"2996",23105,10.75,20.25,37,"ASBEN"
"2997",23106,10.75,20.75,37,"ASBEN"
"2998",23107,10.75,21.25,37,"ASBEN"
"2999",23108,10.75,21.75,37,"ASBEN"
"3000",23109,10.75,22.25,37,"ASBEN"
"3001",23110,10.75,22.75,37,"ASBEN"
"3002",23111,10.75,23.25,37,"ASBEN"
"3003",23112,10.75,23.75,50,"AZJER"
"3004",23113,10.75,24.25,50,"AZJER"
"3005",23114,10.75,24.75,50,"AZJER"
"3006",23115,10.75,25.25,50,"AZJER"
"3007",23116,10.75,25.75,50,"AZJER"
"3008",23117,10.75,26.25,50,"AZJER"
"3009",23118,10.75,26.75,50,"AZJER"
"3010",23119,10.75,27.25,652,"RIYAH"
"3011",23120,10.75,27.75,652,"RIYAH"
"3012",23121,10.75,28.25,652,"RIYAH"
"3013",23122,10.75,28.75,652,"RIYAH"
"3014",23123,10.75,29.25,652,"RIYAH"
"3015",23124,10.75,29.75,652,"RIYAH"
"3016",23125,10.75,30.25,652,"RIYAH"
"3017",23126,10.75,30.75,652,"RIYAH"
"3018",23127,10.75,31.25,652,"RIYAH"
"3019",23128,10.75,31.75,581,"NEFUSA"
"3020",23129,10.75,32.25,773,"TRIPOLITANIANS"
"3021",23130,10.75,32.75,773,"TRIPOLITANIANS"
"3022",23131,10.75,33.25,33,"ARAD"
"3023",23132,10.75,34.75,666,"SAHEL"
"3024",23133,10.75,35.25,666,"SAHEL"
