"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"UcDoH8vm3wJfRJaDeVjw27","P081909","","2004","D","USD","25689514.2647"
"h9FcQh423oz2axEtYx9SxS","P008409","","1995","D","USD","112989602.062"
"vgPBdyKk6TX8G7dLYjMyYk","P090875","","2006","D","USD","11315163.7137"
"8x63axqVcQMRYyxaPEVMTm","P065301","","2000","D","USD","24629008.6023"
"cR9YDvmQFpjt3sPY3diSLe","P055490","","2001","D","USD","93708332.5899"
"VpWTbVce76i2t7vGrKa69a","P055490","","2001","D","USD","94440233.4002"
"fbT64ffvacgZGYGgTpMm8i","P074642","","2001","D","USD","64356956.4293"
"7bjwuDrHHj37pVcDmoj9f8","P118701","","2010","D","USD","26238679.6725"
"YEpaXKLanjaev4uWrWLLSZ","P064926","","2000","D","USD","7095394.45142"
"RDsyXbYpqumXXNyMC3FVY8","P075189","","2002","D","USD","13073056.8046"
"FqTKpxcTLFjK2Gf3FxxUc4","P035672","","2000","D","USD","89019858.9027"
"qqJVxdjsrCMmZcedExn5LU","P037857","","1998","D","USD","294671807.272"
"DRjodwgG94DaSGJycdWeWf","P047039","","1998","D","USD","42672715.583"
"8Vr4BsUqqcQjt7ZwdgffsQ","P083333","","2005","D","USD","13069267.8357"
"kDWEBckNh7QjjaJDg6N2LW","P083333","","2005","D","USD","26203962.3731"
"jvGQxSJquDXPRycqqdzXLh","P110978","","2010","D","USD","1989176.975"
"CDhfZAMauBP5tYuvTzcAUm","P080345","","2002","D","USD","64431559.2202"
"ZheRp4XKvvsJGcqWHq4NNf","P121060","","2010","D","USD","27638015.2053"
"NZCmbJUkwFsoGT3ytLAN3Q","P068673","","2001","D","USD","65670799.6789"
"JXbxv7K6Hn55rFY7BG5VhD","P068673","","2001","D","USD","35805191.2967"
"dzokZkLp2BcdARwMwWSLpc","P116080","","2009","D","USD","116229353.639"
"MNd2Jd5BvUEaZJGx2q7a45","P071296","","2009","D","USD","30229549.4126"
"shzFVmWAHpcfJ6pGszcKLo","P001999","","1996","D","USD","55613761.7422"
"besZ4aj7FKSFmZDyBQ255m","P001999","","1996","D","USD","499208.307186"
"KataJrWJ3enFgnHdX848ZT","P115396","","2009","D","USD","4766104.86366"
"QbT3FwrHQ43XPaBo8RXFYG","P074132","","2007","D","USD","127379679.599"
"FciPQVHyVxsmxNWXJekCXG","P102165","","2007","D","USD","3289396.96525"
"4GHZtkTyHeEYvyzzorHLs9","P100580","","2009","D","USD","177532793.478"
"ju8aRcFSQUKmXjdznBUhch","P036007","","1995","D","USD","3521933.9682"
"yEnbfhfJ3cdh3CvdAB3eQL","P036007","","1995","D","USD","4361041.24972"
"vYumVC5aBPmmC33Fna6jSn","P057030","","1998","D","USD","53088880.7071"
"PtFdrMUdffjduzfCzGqrN6","P057030","","1998","D","USD","2417168.81675"
"ku5t3C9h9VYJiuQkyQ5oWT","P057880","","2005","D","USD","17337995.0097"
"PXeWkp57TMdbizonwJF5mB","P106528","","2008","D","USD","45003.6180894"
"QohfJJnChNaTVzsjMUDWLX","P075343","","2007","D","USD","14053737.8197"
"HMxWkGvJiPsPiunruCsNy","P075343","","2004","D","USD","25325351.5331"
"7EPZZnoV4c3kFPf7iQNZsK","P075343","","2007","D","USD","6510475.45386"
"fCbTZDsRTbHzq9FknRU7Y9","P050484","","1999","D","USD","58301100.5444"
"Wh8jzER8EwyPzhUKGNFBH6","P048756","","1997","D","USD","10380895.7105"
"LYZm7fKbpGeVbx9aaiUDDa","P096745","","2010","D","USD","5830771.76159"
"qtqY7hcdDVgPjFQB9SfYsb","P035728","","1997","D","USD","68373083.6566"
"iTD29GX5zSBymzsxKWg3wc","P074841","","2005","D","USD","334559373.868"
"DKqbzLvbXquseyANVoSgST","P008551","","1996","D","USD","25917158.0585"
"s85ukfeuoc7LspEDU2qFtD","P104497","","2007","D","USD","164048044.285"
"MZryrcdQ5BbNoSg9KcxArU","P104497","","2010","D","USD","19488182.85"
"WYrzSik2Sd3UmALVPw3L93","P096801","","2007","D","USD","99996829.3984"
"yM69XHHQ5szGFvuwKC3dzL","P002952","","2002","D","USD","6550722.76344"
"ymuDRVtEYncbjauhauJAUW","P002952","","2002","D","USD","117225262.879"
"Gi66Kjwdk9ojFSFjY584E8","P043873","","1997","D","USD","80438921.949"
"DMBuWVya9MNy35Fj3djxRZ","P093384","","2006","D","USD","14469391.3867"
"KpdHKnooAF5D643K8jcQBh","P122807","","2011","D","USD","79854620.15"
"6odTeSUqjxpJF5NnkeiFQe","P079657","","2005","D","USD","1133586.10565"
"5qCX6Dm7y66gocagp4ep8i","P068808","","2001","D","USD","24827960.8472"
"xvPU5e3fdnFa94a8zddwo5","P003602","","1995","D","USD","31921577.2007"
"oqT4ENB6gvmNTh8fv6RvJe","P003602","","1995","D","USD","108002311.734"
"aEgL9RWy8njRjgBBd4pU5X","P115486","","2009","D","USD","37879709.1542"
"LfaGGZhpqcMaT3bRkQgyYj","P115486","","2009","D","USD","25860868.9564"
"C8MJw92nyZAH8VvmABdC3L","P115486","","2010","D","USD","24237301.1184"
"ofUSLEEHiVAqhBfzvFtJTE","P099924","","2008","D","USD","1202618.17442"
"7j4AKsCNKEVSvqHdCcBw5F","P052153","","1999","D","USD","75836897.1966"
"aCo6yoeDcv3fEWvTktT96V","P040019","","1996","D","USD","17685638.9255"
"knrgk3whw4Wvccw7ao5TJn","P040409","","1995","D","USD","96191123.8197"
"mNman8ds7rrB29CmE3AADM","P040409","","1995","D","USD","40356113.3752"
"HMPP3reSKirUWVLMb9TxJJ","P058070","","1999","D","USD","33740072.5128"
"DFg2FXcuAWEtTTh8D9te56","P057416","","2001","D","USD","856345.363534"
"2jvAwipjULQ7FEzY28UNKU","P057416","","2001","D","USD","1628475.38592"
"KskUzpUPjjnWtWZc6d9Mkm","P089259","","2006","D","USD","11764766.0604"
"3JW2nT6LB9nK9NKe9TdRi7","P069916","","2002","D","USD","122953663.731"
"38TzaiaX6n22LMgDiUxEQL","P050491","","1997","D","USD","1072518959.32"
"qrNMa9XRmmZa8j4XiDJC9E","P064919","","2002","D","USD","20831847.1186"
"jEE3uHSUizzVQxHb2RZuij","P049477","","1998","D","USD","38699214.4613"
"Vy5B6ubWskqzTSeQ2fDzBk","P102333","","2007","D","USD","106714021.512"
"9WcYm4bxaBqenznaB7tEFg","P100406","","2009","D","USD","11089331.3041"
"xWF2Eurk7x8oCK7u96crvJ","P100406","","2009","D","USD","4371694.43908"
"Ys3AoZTS4uMTTbTm6AvoZ6","P100406","","2009","D","USD","6219843.84452"
"u2i24CaKBrUynd6bixi95R","P090829","","2005","D","USD","89751931.5712"
"NyGhhmrqcFShHpjX3bHcuW","P096926","","2009","D","USD","76183422.9699"
"M54Y9pX6ni7Tz26xoM7wTi","P072482","","2001","D","USD","24725362.63"
"K6nBodsbf5jqP3emT3Q25G","P072482","","2001","D","USD","37078844.7417"
"uRrYdPSgBECmRFVmsBzSFn","P049690","","1997","D","USD","93261302.2316"
"hsRP7xoKafAFsQwZ9oKXpA","P073196","","2000","D","USD","194033643.723"
"wob8zmQUJe8mx2uLKGhEVD","P073196","","2000","D","USD","36102173.7358"
"natr53UktP2KBxSf9o4WLe","P083377","","2004","D","USD","14737374.497"
"JGy9p9GhLgPrKJ3vWhwV86","P083377","","2009","D","USD","2403964.5773"
"FKcnDdq7SzJTKhCg6ynKwW","P083377","","2004","D","USD","3721543.36712"
"QuZdJzJQijksPVw9bwbLCf","P083377","","2009","D","USD","1978792.4963"
"GitvYfUKh2kbbQor98XV28","P077779","","2002","D","USD","44491709.05"
"vXzdDLkHpnvpenwUqf6Um","P101474","","2008","D","USD","131490499.62"
"Jz29pg7qRoqfWmhWuhq7n","P004844","","1998","D","USD","83423959.3712"
"UrZZQWeEtB44JWTYRAoKEM","P045600","","1996","D","USD","59203916.4718"
"HEMKRNwhcwXoRKZwVNXHdk","P068853","","1999","D","USD","16983881.0319"
"rdL7WyV7Rd5JVwFppYXWU6","P066336","","1999","D","USD","6668544.47501"
"qG4jkdsviyG499eXAydmxE","P095575","","2006","D","USD","11238437.041"
"EZQuLvRL7iQicqMjpr6qQS","P079316","","2005","D","USD","284824844.906"
"6cZQ4TsXmTL9JiFjQjAVHP","P050589","","1999","D","USD","36924507.0658"
"adw3LveJJp6mVoKwErYDnL","P069058","","2001","D","USD","23917226.4553"
"3itSHETgDG2o8MvPqfADKM","P056596","","2001","D","USD","124944443.453"
"KeYed3nbJiurNfEnZpvjom","P073483","","2001","D","USD","3202169.98012"
"7pFtnZ28Wg8ePreAZYrL6E","P095114","","2007","D","USD","283497354.293"
"ExQWHcsaqkf94TXTY5NAkB","P070561","","2001","D","USD","874611104.173"
"YFZRKJtia8VLwTpoDdA8PU","P070561","","2001","D","USD","499777773.813"
"5fmBNuuGQbjXXygFxGRuEK","P078113","","2004","D","USD","6416108.70094"
"UmtWqzsZ3KVLgV8B4ZWgbL","P078113","","2004","D","USD","10008207.9345"
"t5FfBrsky77f2kwT8Y6nZA","P078113","","2010","D","USD","7402533.31903"
"3XPJPae9GW6xkoCAiegTp8","P073442","","2004","D","USD","8343247.35159"
"LDYnoQdRfAfGgz6hjkzuu8","P049791","","1999","D","USD","118466380.473"
"b7zsXaedTawbHHgZbfbjaS","P040139","","1997","D","USD","11589051.2626"
"SwZ6pgLavhidbC4LJV6mng","P040139","","1997","D","USD","9022021.36147"
"6kkG5RDAbob9fEv8r3FPeC","P040139","","1997","D","USD","4875684.62237"
"aEhkEZbZ7nHMFd7nXdtZs5","P040139","","1997","D","USD","2407921.74033"
"D353DmBzwCGf85QH3asRDB","P073246","","2003","D","USD","1083725.1881"
"fR8MFfvbgMk92TskmtfWZP","P073246","","2003","D","USD","13417498.34"
"Tt9b2cEw29xZJHNL37qzUB","P010563","","1995","D","USD","208544910.835"
"rLgQtdqJA7UpxDpKKBiN87","P010563","","1995","D","USD","8341796.43339"
"ZdiiYgHHRjAMT4zEWJeEGK","P010563","","1995","D","USD","208544910.835"
"h8M4kwyCBUDaMpssJystpm","P010563","","1995","D","USD","108026263.812"
"4R5gtEGp8rKJbYV69iPagJ","P039022","","1998","D","USD","6302928.47377"
"A7r5MhkbAwz3mYGkgnbD8a","P070122","","2001","D","USD","13648985.2537"
"8Q2UeEaLGDTZKds4emegN5","P070122","","2001","D","USD","5638049.029"
"VJ52Jsrek83SXiQG8n84Na","P073526","","2003","D","USD","27458615.2014"
"iqrv285UtQTx2Zn64Atx","P075006","","2003","D","USD","19844407.0349"
"Ckh3hsVhb72vptsxqQkjdN","P105680","","2009","D","USD","5755804.84291"
"F64RsXD2JLMRrctM7EiTG6","P073671","","2002","D","USD","208277636.885"
"XX8697aKAhdPUdwXu5yuGE","P000966","","1995","D","USD","14204247.412"
"ts3bJ7mj75UfW3M25rpsnm","P055173","","2001","D","USD","35872262.486"
"EDGpddsA6CntpxRqTKrdBJ","P110126","","2008","D","USD","39931682.6964"
"YwvSacYkWoY2mGMjSMmCuA","P110126","","2010","D","USD","10817867.3935"
"4fXm6jDhZw3tS5kD8eFb3J","P110126","","2010","D","USD","32581830.2373"
"yqZ3popnTFrhqzdRnsHueH","P078301","","2005","D","USD","25455340.1252"
"CzaKkjB3esnes74J6CJ2uK","P090585","","2006","D","USD","147568457.181"
"DHPioXxzs6zBMFp7dYQf4X","P073817","","2002","D","USD","122953663.731"
"zgvHHduGPch52ZNpFR3eU7","P122783","","2011","D","USD","16172916.0"
"ZrrFjqYLuPdPJTHHqY9tTb","P122783","","2011","D","USD","1585580.0"
"TJDEj2MR6LTJabUFsQFoaG","P100954","","2010","D","USD","56967446.8093"
"AbGMMKSBnZb7RrFvktD3aZ","P089826","","2005","D","USD","170037915.848"
"AhR9kdnb9MB6pLsKj2ZCrj","P078389","","2008","D","USD","4406045.53179"
"RbCqdxap9y4Gf8TXnjtSc5","P078389","","2005","D","USD","45780951.3755"
"tQeiRWUU6cuAS5ddZ3YjpA","P077680","","2002","D","USD","629301.072849"
"2T7ekDUXRCeHdooUfGQ7FE","P077680","","2002","D","USD","3293315.38308"
"yQP97fxeHV6656AWc4cmvf","P069326","","2000","D","USD","42108091.0473"
"EqjRjYgEjtJjggWnoNQQWZ","P057538","","2000","D","USD","47401850.97"
"nT99fUpWBRdKhaKrttMdGV","P057538","","2000","D","USD","42050175.9472"
"fQAg9LaW6m49RZYq2g8rjG","P074249","","2006","D","USD","5584267.55111"
"EX6nyvNFuQDtzk36ktscGR","P074249","","2002","D","USD","13042359.8979"
"wGPbCFWLzvmUkbJg4C82eD","P095337","","2007","D","USD","38103897.2729"
"DkBYBRzvvbsADiRBEnR6P","P083799","","2006","D","USD","28073282.8012"
"2gegNkkashYUejia2kxXmj","P008863","","1996","D","USD","67394983.8313"
"BvPwXcDUYSsQgeEQE77PQP","P073479","","2001","D","USD","5277470.1354"
"wycCzWRtjffWxcJaBUH6VL","P073479","","2001","D","USD","12372548.109"
"xsYUWPcmL2rCgYYcVL5fNM","P008867","","1997","D","USD","8184008.09612"
"nB4SZEvoyo3SMhEHuWGs5R","P064961","","2001","D","USD","55846432.1964"
"SNx2WkGsjByzCtbJV3RgwE","P064961","","2006","D","USD","33217934.2777"
"pzqPzGdfQsKLkkUMqPLrpF","P096411","","2006","D","USD","57096675.3111"
"EqGr99EwrRMj8h6hFLKovE","P057649","","2001","D","USD","67907305.0168"
"LhKXpFPVHZAk9KBpWqtLaY","P073756","","2002","D","USD","92215247.7986"
"98gLp9szWoZk4YZLzTif86","P051696","","2002","D","USD","256973157.199"
"mxZXx6nts5R8oodVrdzSMn","P051696","","2008","D","USD","99178651.4758"
"eZx2Qxxt6F2mhmAPHYKgje","P114508","","2009","D","USD","81097741.7484"
"nCA4bw5Ts9zfxaZfvLGKVd","P114508","","2011","D","USD","41000000.0"
"2f9g55eBPkT7GZnCnE7kmE","P057530","","1999","D","USD","25696205.3269"
"jsmZvKqF4bUL3iSeeNbLND","P112312","","2008","D","USD","208797161.002"
"NmwpNyTobMCjb88D7HHGKC","P058358","","2000","D","USD","4458112.66498"
"LrRMMzXSmR9DtaVG9r7QrQ","P098548","","2007","D","USD","36422568.0179"
"Xy8A8kPcSbqTAJUDtf8HWP","P095240","","2006","D","USD","5162098.8663"
"V5mFDmSPFr5UbnDo7yBNnD","P050342","","2000","D","USD","1740643.66085"
"W56jB6jHZ9Wds7nNLq5B5Z","P050342","","2000","D","USD","4635938.88267"
"JpSEL6N8t774U7YPUzoRcn","P003619","","1998","D","USD","105626394.426"
"qrW7BDd2HD2HnX2hBfHTjA","P087256","","2005","D","USD","169569991.908"
"k3sudY49AbAvxRprPNR5V4","P116353","","2010","D","USD","52621570.5726"
"rEtwqpvCyZX8Q5Vm29dB4X","P004035","","1995","D","USD","51321399.1284"
"3vQk6Yxko7UK37QV3BzxNa","P078692","","2004","D","USD","26578469.3935"
"XvQ3PvbDw5iSB7KS4nGGh5","P104994","","2008","D","USD","9416175.70189"
"cFUJYNAeG5uEbSJW5Vt379","P075056","","2003","D","USD","30484702.4788"
"5qFn8S32RrWMs7PEihpz7f","P095730","","2006","D","USD","157127972.353"
"qTmJgqy9fLiWuX4ZPbKCeX","P094341","","2007","D","USD","164643728.089"
"mpNB9XuHoU4aF4ZZjpvuW6","P094097","","2006","D","USD","219620656.926"
"WpwkL5KscdzHrFtfKroNv6","P079260","","2003","D","USD","5856017.00444"
"bF6iX2P7MDJSWps7mtv2jk","P054786","","2002","D","USD","10519142.6067"
"qnikgZcx92D4b5bs25KHGn","P054786","","2002","D","USD","17047689.0539"
"5s4AcjtJAppmEaYFLB7MAj","P009518","","1999","D","USD","24967573.9261"
"uqHk4gEvsQYxHEirZMpNch","P009518","","1996","D","USD","165356757.327"
"6etP9NEYcB8isLLLSxGLd9","P083074","","2003","D","USD","602106264.049"
"9KJ8487gUGMxSv458KevDm","P062628","","2000","D","USD","446802.68225"
"fTiiLs5WxWmTv7KnNfdJdA","P083905","","2003","D","USD","180631879.215"
"HeHjqNzXRoDvQ7PkrFV6eQ","P102031","","2008","D","USD","1215089.90028"
"8gpfAWBJaYYTfqXRYrQ7jh","P068830","","2000","D","USD","97414253.8915"
"ZFPQmebaHRdqPSpjM9AMcA","P096213","","2007","D","USD","31786584.8053"
"zYdacVohLmK6eUn5A4Pwdd","P069901","","2002","D","USD","165279804.644"
"N3YZ8nA5fsgwQrxVsjwrSM","P094018","","2007","D","USD","24767514.3694"
"8Fu2YgdmqhnKV6V8M3CK6j","P064901","","2000","D","USD","645304200.701"
"bLhRc7WgBY8HQ8QuyJkTL7","P008526","","1995","D","USD","19200065.9475"
"3CS78KkD5ANBdJ8ifopKaX","P001767","","1998","D","USD","197395079.613"
"qF78tesBSXXXBtVV5JsB5V","P095569","","2007","D","USD","287462301.703"
"yn6VysHWjk5zavugTnJA5C","P050638","","1997","D","USD","78617129.447"
"gkvEwSCGFyY3iCGTpuxZw7","P058544","","2000","D","USD","38795280.7112"
"itEC5baPWocKdDxwryp5GK","P002365","","1997","D","USD","22544764.1662"
"daZa9nj7SNfGF2bEqMByJD","P002365","","1997","D","USD","84007017.5988"
"7v2GyVeo7PvcXkT6qZfTUZ","P010486","","1995","D","USD","116091511.982"
"AiRwczWbbxuYresbwAbZg9","P044695","","2001","D","USD","1745713.06868"
"3TPDD3Lp9dFDFn88mKfvye","P044695","","2001","D","USD","54438364.3063"
"pgf5tA2Fq7E2TsoSV48a9","P083341","","2005","D","USD","52409876.4982"
"f2bBUZyePvGiVdrkiut9CW","P107050","","2010","D","USD","1424349.04051"
"guVRJ9tUg7YNAKRJ7pu9ah","P038700","","1996","D","USD","38883040.5916"
"LxPtp25Lod45zg65ozH9Pc","P121611","","2011","D","USD","1583856.38"
"KbN5XxQTPw8Tf4JLf2ex7a","P107649","","2011","D","USD","16507967.53"
"oMFiZTtDoRn8RiUt5JUzkf","P109986","","2010","D","USD","14593581.4561"
"MZiEQU3jTj5vHLGGVBU4H","P116521","","2011","D","USD","697500.0"
"guYcTnDDbRJr3U22T5oBc8","P078990","","2004","D","USD","18408656.26"
"7QcraM892VGJuhrpis2hNj","P106622","","2008","D","USD","5839893.96111"
"Xw2rFEvD2kWZNwx2T4ziwC","P105002","","2008","D","USD","43001775.3083"
"r5x7vLcEbgB9YXEoCPC2Ud","P105002","","2008","D","USD","190456567.784"
"GasSmuZkiaJidPkAgMhrxf","P105002","","2009","D","USD","309583684.723"
"seKBC597eSwsmv7wjdaaHn","P077759","","2003","D","USD","5242510.9782"
"HfX9mEpWHffPWGmthQwe6C","P077759","","2008","D","USD","1817607.66205"
"CVVb6Gny76ncoYnZBavFaA","P077759","","2003","D","USD","3036239.2226"
"jMXucAGcTKDcyvSQn9NVXY","P099369","","2009","D","USD","6953587.72076"
"A8okj3AF2Ncxha2mHf7BHZ","P083929","","2006","D","USD","38373951.6833"
"FHuDyX6rRrkDY4beXsFbeZ","P103773","","2007","D","USD","16481256.6105"
"pFCaEszP8zydaqY7Qk9LrV","P104848","","2007","D","USD","28727414.5696"
"WJRseX8FrGhF9nbe6B46qi","P058015","","2004","D","USD","7637965.48475"
"Y5vGBBRW5fMTzzWzT8euh9","P040102","","1997","D","USD","16319084.4184"
"WychtfaKodXKLMBVTwB2Vm","P118101","","2011","D","USD","2000000.01"
"mLssdLB3UemnbgQuGghP6j","P085333","","2005","D","USD","113358610.565"
"GQV9cYhF5d6Qzxr8k2SBPK","P073369","","2003","D","USD","234160689.036"
"32wmM7Ww4roxiLDpwsdzmk","P111567","","2009","D","USD","31605515.1822"
"v5MaNFjZX7jiJ55MnPqJ4U","P076924","","2004","D","USD","2899616.6957"
"tJejWRUnu2mg8BSu9Wyaj8","P063577","","2001","D","USD","7292810.48932"
"rALEbLZawn9rgPiFEZp4XA","P106038","","2010","D","USD","50336972.819"
"yu8pPeGkwpx9wdoaD4jQWX","P106038","","2008","D","USD","475920794.217"
"vXWNXkDNQGkaHKKqasVNpb","P064064","","2000","D","USD","23962175.0623"
"ZhfTWJaX8hUe4xt6QqmuXL","P064064","","2000","D","USD","25708102.5234"
"xpVb4bTAs5zNnwgV5vZQkE","P121809","","2010","D","USD","510658.781809"
"ftzMYLUXzR4Ep55VsFU9wH","P121809","","2010","D","USD","2553293.96011"
"CJKpEoQucxZtbrvobqpt8m","P087154","","2007","D","USD","138080915.651"
"J8mzLHwRLJGC3E58iWwWuc","P083965","","2007","D","USD","7856357.36724"
"maUxfw4mTzgffvfWr9DcSG","P003646","","1996","D","USD","5253765.38931"
"zTZr434fafRJD7xyKc9SaS","P101453","","2007","D","USD","28806284.79"
"2d8ZJpkTfJKX3tKEwRozSd","P110109","","2009","D","USD","21054731.5224"
"mnzJZw3LL4yNgprFiLmN4T","P120026","","2010","D","USD","7347867.10129"
"bCMcZxEMR8DYaN2ieRzg3N","P004793","","1996","D","USD","41295918.8074"
"AEmFShgMUWiN43aPa95k5m","P077620","","2007","D","USD","3204307.37702"
"Ro75dePomiocmodaPYwXj7","P077620","","2002","D","USD","12622731.4004"
"FySJqfvk99dbFgnxbSXZnK","P078070","","2005","D","USD","40970657.1803"
"uTn45D3tigJgTcLwHymXMA","P078070","","2009","D","USD","70026311.9912"
"frArYqWswGzvkkWBoe7z6F","P079665","","2007","D","USD","53739315.52"
"ZuYu4GeFdxhEuaAVid8Vqb","P098531","","2009","D","USD","3804707.12309"
"NXbqEusn8Heknotj92feij","P098531","","2006","D","USD","3915900.29947"
"7LVZEaCDhSoG3A7PCQQYiD","P117023","","2009","D","USD","310489419.297"
"kdKyvo4imJcd9fJSHZFUPR","P094315","","2008","D","USD","9136683.15249"
"VbaVVq5CGYM6RTNirUYL3e","P086716","","2004","D","USD","143268862.998"
"usN58CPSD796cJBc74fWsh","P078894","","2006","D","USD","21220995.4273"
"PjpKpuSGKLkR4avqvvuWYa","P005912","","1995","D","USD","27824840.1959"
"C4H3rpiisgiyYiV44dZMY5","P060132","","1999","D","USD","60648067.4704"
"osr55q9tAxdxpXThBA5hYK","P107313","","2008","D","USD","88781828.6086"
"Ex3uWNNbUKjDn76qVVzERf","P115634","","2010","D","USD","829381.727936"
"8bCWovHXMRXtVboaHKVSkZ","P050272","","2004","D","USD","4905063.66571"
"JiBpDXtm4AUMLYANh364EL","P050272","","2004","D","USD","13304742.4896"
"qjs4E33wj269UVgshoaAGP","P083079","","2005","D","USD","226717221.131"
"ePRyekCQdNY482EtLADMa6","P083079","","2005","D","USD","112654386.067"
"B8KK3CKSpxdGFHqkjdCx7J","P050706","","2000","D","USD","40469232.6186"
"ZSmuKqMrSe3w4G6HzafuxZ","P056524","","1998","D","USD","132567171.09"
"NdLYT5Aytr5pePMRvQNFST","P035764","","1996","D","USD","209889967.626"
"F58S2t6BCZ7u7PtYSUWUrY","P079925","","2008","D","USD","4254349.31011"
"WqZJq9m2gDqRQJ25kdXs3c","P079925","","2003","D","USD","32452143.7632"
"BoLenTuT95C4wwZiSrhHAW","P099062","","2008","D","USD","176125799.757"
"jLP3VmgwBu2Q2v2MwhdSP5","P065270","","2006","D","USD","110443609.338"
"v2qSrGySh8oeauCgtDzwRZ","P117421","","2010","D","USD","31666799.3869"
"eyt525h96wdGjZ2hnBwtka","P008521","","1997","D","USD","58421609.2407"
"vDTHyGQigw76cmFdehQbZ3","P074011","","2007","D","USD","39063706.7448"
"TWHyqz5FL7jgPGQVQ4TGFR","P074114","","2008","D","USD","1611459.37492"
"mDg6YAxdG6kyWvsr4fMTCV","P074114","","2003","D","USD","40346080.7579"
"GvMtqttdm8i7mVsrQoNsBQ","P048202","","2000","D","USD","29974567.7496"
"jjxJmbnDK7a7hURmzbQT8P","P049770","","2000","D","USD","68191191.8826"
"VwuWrK27XPxf8n8Be7LwVG","P049770","","2000","D","USD","68994628.0399"
"B4r2c5TEvWDSXodJZd2ZXk","P120198","","2010","D","USD","21447669.2649"
"RKXPC4XGUK9UbHuE97rMrh","P036087","","1996","D","USD","63784592.4028"
"khWVDqfRCoYpBfsKsG7dz7","P101103","","2009","D","USD","7802913.45677"
"LzqL63AtEFBSqAnBQu4kR9","P104794","","2007","D","USD","751719.445679"
"YojqP6SKYAjGNhMAHk4HNR","P040544","","1997","D","USD","17994753.6394"
"QdXWe5iMctEwfEFcqwzWdk","P109932","","2008","D","USD","43101501.4468"
"MDYqWoMXps7w2i6ns67W4Z","P066175","","2008","D","USD","15363399.1397"
"ZnmfBygKrREcxo3MarqdCk","P066175","","2002","D","USD","36568749.8608"
"sQcXxKaxe9aiZyywLJX7hh","P076245","","2003","D","USD","2249275.82271"
"FBufwpF3amZtPqasoLKwj4","P076245","","2003","D","USD","36414569.7674"
"PW5pw8GrGNKPYo5G7qeEVC","P076245","","2007","D","USD","6918593.71025"
"FSKEhDfS4d4Q9PZkQ9DiWB","P039826","","1995","D","USD","69514970.2782"
"bUtYYLqNU8hEwK33PFUtg7","P075173","","2003","D","USD","101503073.993"
"RLiMAcjteAUynoGZUzuq7R","P075173","","2010","D","USD","202476.211037"
"HnyHeCyLhVBTtC3QXNS8QV","P070291","","2001","D","USD","117657897.591"
"AmykYP4rYuJMpeXwjSgnVR","P070291","","2007","D","USD","47749300.7831"
"X3YArtWP6dw3eJ2JDptE6G","P090303","","2005","D","USD","33232606.9151"
"UhBm8DctMUqnZkQegisY3C","P007732","","1996","D","USD","1757373.63315"
"8ZrcXtPdDZ75Nf5wCzrMbW","P092965","","2006","D","USD","7753002.003"
"hxUm8MWKBW8wGQtTGzJuF5","P010481","","1995","D","USD","17814674.0624"
"Nzzs8bdRrHWwsGPBzFKdZV","P071196","","2000","D","USD","69507286.5418"
"GEgyFn9fAannKnikxb7W86","P010516","","1996","D","USD","20953236.9906"
"WRHuqU8p3wqWvNQKpQFe53","P005503","","1996","D","USD","35810203.5429"
"d3FfGqQJvmkFZsaqZpjePo","P087735","","2006","D","USD","92292572.3909"
"r43MdLZeswnaKCpfTqJZEM","P095203","","2006","D","USD","166705885.07"
"a93QDUpHwnmw5tXByXuGmH","P095203","","2011","D","USD","375000.0"
"jDyaAHphsFyyQYSbAT3UpE","P057998","","1999","D","USD","3763828.93132"
"3VW8C66Ru7peoGqTpfNzGc","P076798","","2003","D","USD","4046036.06954"
"2N5t3w2jmE8AsSzxTZM3Zd","P074585","","2002","D","USD","156686551.422"
"Bx8ABbdWoTkHQqFCzNgBP4","P099882","","2007","D","USD","21576854.83"
"sfsPvz8xMLbcxKKn7UQiRg","P004337","","1995","D","USD","17906773.9044"
"tJRAja6HYMit7vLoFgeNd4","P068134","","2001","D","USD","76159246.1662"
"CS8vLkgwgYT58FxJrWDcx7","P009524","","1999","D","USD","113694419.044"
"anhPDEUvedxqy9FEibkPj6","P000771","","1996","D","USD","134535758.283"
"WbTjF3sRqNhm5xxPQMcqMS","P000771","","2002","D","USD","5018235.54066"
"KN8xmBbPPDV3PJDNXCkgR9","P000771","","1996","D","USD","7007324.60983"
"GtzpY4pn5rtNpkGrx6n8xP","P000771","","2002","D","USD","21029736.0854"
"VEocQhUU3LxowhRzvZWM6N","P000306","","2001","D","USD","12586943.1907"
"TLXVsTR5J9EyZ8nPGukbSG","P000306","","2001","D","USD","76461393.4539"
"WZxtAVUfgq4M5UXimhEEgX","P066153","","2000","D","USD","51630979.9832"
"9fN2jsUQq6qtFxTJ4uaJ2f","P059481","","1999","D","USD","14600840.7753"
"d9R3dTdzEBNhhg6yPn2s2f","P077834","","2002","D","USD","117731339.654"
"343fDZVdHQJ87Vty3QmHKT","P059971","","1999","D","USD","6361423.52658"
"twx4PkWmGMSNp8y74Np4Fc","P086505","","2005","D","USD","147366193.735"
"UmoqrmmpzEg3yRnFpgvfF6","P004802","","1995","D","USD","22119550.0524"
