"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P117764","P117764_7668938",3,7668938,"Commune of Tori-Bossito",6.538,2.143,"ADM2","second-order administrative division","6295630|6255146|BJ|09|7668938","Earth|Africa|Benin|Atlantique Department|Commune of Tori-Bossito",1,1
"P117764","P117764_7668932",3,7668932,"Commune of Za-Kpota",7.228,2.201,"ADM2","second-order administrative division","6295630|6255146|BJ|18|7668932","Earth|Africa|Benin|Zou Department|Commune of Za-Kpota",1,1
"P117764","P117764_7668909",3,7668909,"Commune of Zangnanado",7.254,2.392,"ADM2","second-order administrative division","6295630|6255146|BJ|18|7668909","Earth|Africa|Benin|Zou Department|Commune of Zangnanado",1,1
"P117764","P117764_8260657",3,8260657,"Commune of Ze",6.765,2.336,"ADM2","second-order administrative division","6295630|6255146|BJ|09|8260657","Earth|Africa|Benin|Atlantique Department|Commune of Ze",1,1
"P117764","P117764_7668934",3,7668934,"Commune of Zogbodome",7.018,2.183,"ADM2","second-order administrative division","6295630|6255146|BJ|18|7668934","Earth|Africa|Benin|Zou Department|Commune of Zogbodome",1,1
"P117764","P117764_7874113",3,7874113,"Cotonou",6.36736,2.4225,"ADM2","second-order administrative division","6295630|6255146|BJ|09|7874113","Earth|Africa|Benin|Littoral|Cotonou",1,1
"P117764","P117764_7668900",3,7668900,"Dangbo",6.58039,2.49927,"ADM2","second-order administrative division","6295630|6255146|BJ|16|7668900","Earth|Africa|Benin|Département de l’Ouémé|Dangbo",1,1
"P117764","P117764_10344473",3,10344473,"Djakotomey",6.9,1.71667,"ADM2","second-order administrative division","6295630|6255146|BJ|12|10344473","Earth|Africa|Benin|Kouffo Department|Djakotomey",1,1
"P117764","P117764_10344469",3,10344469,"Gogounou",10.83861,2.83611,"ADM2","second-order administrative division","6295630|6255146|BJ|07|10344469","Earth|Africa|Benin|Alibori|Gogounou",1,1
"P117764","P117764_9166075",3,9166075,"Grand-Popo",6.28333,1.83333,"ADM2","second-order administrative division","6295630|6255146|BJ|15|9166075","Earth|Africa|Benin|Mono|Grand-Popo",1,1
"P117764","P117764_9063970",3,9063970,"Ifangni",6.66667,2.71667,"ADM2","second-order administrative division","6295630|6255146|BJ|17|9063970","Earth|Africa|Benin|Plateau Department|Ifangni",1,1
"P117764","P117764_7669349",3,7669349,"Kalalè",10.36097,3.42087,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7669349","Earth|Africa|Benin|Borgou Department|Kalalè",1,1
"P117764","P117764_7911056",3,7911056,"Kandi",11.0706,2.86743,"ADM2","second-order administrative division","6295630|6255146|BJ|07|7911056","Earth|Africa|Benin|Alibori|Kandi",1,1
"P117764","P117764_7874155",3,7874155,"Karimama",11.93816,2.75703,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7874155","Earth|Africa|Benin|Alibori|Karimama",1,1
"P117764","P117764_7668918",3,7668918,"Kerou",10.91433,1.99153,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7668918","Earth|Africa|Benin|Atakora Department|Kerou",1,1
"P117764","P117764_10344474",3,10344474,"Klouékanmè",6.98028,1.84222,"ADM2","second-order administrative division","6295630|6255146|BJ|12|10344474","Earth|Africa|Benin|Kouffo Department|Klouékanmè",1,1
"P117764","P117764_7668910",3,7668910,"Kouande",10.42486,1.71466,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7668910","Earth|Africa|Benin|Atakora Department|Kouande",1,1
"P117764","P117764_10344475",3,10344475,"Lalo",6.91667,1.88333,"ADM2","second-order administrative division","6295630|6255146|BJ|15|10344475","Earth|Africa|Benin|Kouffo Department|Lalo",1,1
"P117764","P117764_7668924",3,7668924,"Lokossa",6.69802,1.74161,"ADM2","second-order administrative division","6295630|6255146|BJ|15|7668924","Earth|Africa|Benin|Mono|Lokossa",1,1
"P117764","P117764_7874170",3,7874170,"Malanville",11.66636,3.26373,"ADM2","second-order administrative division","6295630|6255146|BJ|07|7874170","Earth|Africa|Benin|Alibori|Malanville",1,1
"P117764","P117764_7874158",3,7874158,"Materi",10.7986,1.02756,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7874158","Earth|Africa|Benin|Atakora Department|Materi",1,1
"P117764","P117764_7669273",3,7669273,"Natitingou",10.25746,1.41397,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7669273","Earth|Africa|Benin|Atakora Department|Natitingou",1,1
"P117764","P117764_7669269",3,7669269,"Ndali",9.73027,2.45032,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7669269","Earth|Africa|Benin|Borgou Department|Ndali",1,1
"P117764","P117764_7669355",3,7669355,"Nikki",9.95336,3.15601,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7669355","Earth|Africa|Benin|Borgou Department|Nikki",1,1
"P117764","P117764_7669263",3,7669263,"Ouake",9.59959,1.43707,"ADM2","second-order administrative division","6295630|6255146|BJ|13|7669263","Earth|Africa|Benin|Donga|Ouake",1,1
"P117764","P117764_7668916",3,7668916,"Pehonko",10.27069,2.03744,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7668916","Earth|Africa|Benin|Atakora Department|Pehonko",1,1
"P117764","P117764_7669352",3,7669352,"Pèrèrè",9.58703,2.99607,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7669352","Earth|Africa|Benin|Borgou Department|Pèrèrè",1,1
"P117764","P117764_7668939",3,7668939,"Porto-novo",6.48047,2.62129,"ADM2","second-order administrative division","6295630|6255146|BJ|16|7668939","Earth|Africa|Benin|Département de l’Ouémé|Porto-novo",1,1
"P117764","P117764_10344468",3,10344468,"Ségbana",10.92778,3.69444,"ADM2","second-order administrative division","6295630|6255146|BJ|10|10344468","Earth|Africa|Benin|Alibori|Ségbana",1,1
"P117764","P117764_7668941",3,7668941,"Seme-kpodji",6.39468,2.58172,"ADM2","second-order administrative division","6295630|6255146|BJ|16|7668941","Earth|Africa|Benin|Département de l’Ouémé|Seme-kpodji",1,1
"P117764","P117764_7669357",3,7669357,"Sinendé",10.21558,2.33527,"ADM2","second-order administrative division","6295630|6255146|BJ|10|7669357","Earth|Africa|Benin|Borgou Department|Sinendé",1,1
"P117764","P117764_7874156",3,7874156,"Tanguieta",11.03621,1.41757,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7874156","Earth|Africa|Benin|Atakora Department|Tanguieta",1,1
"P117764","P117764_7874157",3,7874157,"Toukountouna",10.51424,1.45527,"ADM2","second-order administrative division","6295630|6255146|BJ|08|7874157","Earth|Africa|Benin|Atakora Department|Toukountouna",1,1
"P117764","P117764_10344476",3,10344476,"Toviklin",6.83333,1.81667,"ADM2","second-order administrative division","6295630|6255146|BJ|12|10344476","Earth|Africa|Benin|Kouffo Department|Toviklin",1,1
"P120960","P120960_2362644",3,2362644,"Bazega Province",11.91667,-1.49902257695813,"ADM2","second-order administrative division","6295630|6255146|BF|07|2362644","Earth|Africa|Burkina Faso|Centre-Sud|Bazega Province",1,1
"P120960","P120960_2359923",3,2359923,"Kadiogo Province",12.33333,-1.49479092304161,"ADM2","second-order administrative division","6295630|6255146|BF|03|2359923","Earth|Africa|Burkina Faso|Centre|Kadiogo Province",1,1
"P120960","P120960_2356983",3,2356983,"Province d’Oubritenga",12.66667,-1.33333,"ADM2","second-order administrative division","6295630|6255146|BF|11|2356983","Earth|Africa|Burkina Faso|Plateau-Central|Province d’Oubritenga",1,1
"P120960","P120960_2360627",3,2360627,"Province du Ganzourgou",12.26667,-0.76667,"ADM2","second-order administrative division","6295630|6255146|BF|11|2360627","Earth|Africa|Burkina Faso|Plateau-Central|Province du Ganzourgou",1,1
"P120960","P120960_2353169",3,2353169,"Zoundweogo Province",11.58333,-1.00333295603395,"ADM2","second-order administrative division","6295630|6255146|BF|07|2353169","Earth|Africa|Burkina Faso|Centre-Sud|Zoundweogo Province",1,1
"P132821","P132821_7731975",3,7731975,"Bas Fleuve District",-5.44296,12.98423,"ADM2","second-order administrative division","6295630|6255146|CD|08|7731975","Earth|Africa|DR Congo|Province du Bas-Congo|Bas Fleuve District",1,1
"P132821","P132821_9179197",3,9179197,"Bukavu",-2.48933697939358,28.86667,"ADM2","second-order administrative division","6295630|6255146|CD|12|9179197","Earth|Africa|DR Congo|South Kivu|Bukavu",1,1
"P132821","P132821_7731971",3,7731971,"Cataractes District",-5.19705,14.35037,"ADM2","second-order administrative division","6295630|6255146|CD|08|7731971","Earth|Africa|DR Congo|Province du Bas-Congo|Cataractes District",1,1
"P132821","P132821_9179483",3,9179483,"Fizi",-4.30111,28.94417,"ADM2","second-order administrative division","6295630|6255146|CD|12|9179483","Earth|Africa|DR Congo|South Kivu|Fizi",1,1
"P132821","P132821_7670778",3,7670778,"Haut Lomami",-8.12166,25.5951,"ADM2","second-order administrative division","6295630|6255146|CD|05|7670778","Earth|Africa|DR Congo|Katanga Province|Haut Lomami",1,1
"P132821","P132821_215523",3,215523,"Kabinda",-6.13333,24.48333,"ADM2","second-order administrative division","6295630|6255146|CD|04|215523","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Kabinda",1,1
"P132821","P132821_8260567",3,8260567,"Kinshasa rural",-4.38396,15.59516,"ADM2","second-order administrative division","6295630|6255146|CD|06|8260567","Earth|Africa|DR Congo|Kinshasa City|Kinshasa rural",1,1
"P132821","P132821_8260568",3,8260568,"Kinshasa Urban",-4.44028,15.41344,"ADM2","second-order administrative division","6295630|6255146|CD|06|8260568","Earth|Africa|DR Congo|Kinshasa City|Kinshasa Urban",1,1
"P132821","P132821_2313847",3,2313847,"Kwilu District",-5.03333,18.81667,"ADM2","second-order administrative division","6295630|6255146|CD|01|2313847","Earth|Africa|DR Congo|Bandundu Province|Kwilu District",1,1
"P132821","P132821_9165800",3,9165800,"Lubumbashi (city)",-11.72207,27.5173,"ADM2","second-order administrative division","6295630|6255146|CD|05|9165800","Earth|Africa|DR Congo|Katanga Province|Lubumbashi (city)",1,1
"P132821","P132821_7731969",3,7731969,"Lukaya",-5.17212,15.56972,"ADM2","second-order administrative division","6295630|6255146|CD|08|7731969","Earth|Africa|DR Congo|Province du Bas-Congo|Lukaya",1,1
"P132821","P132821_7731981",3,7731981,"Matadi",-5.83246,13.48797,"ADM2","second-order administrative division","6295630|6255146|CD|08|7731981","Earth|Africa|DR Congo|Province du Bas-Congo|Matadi",1,1
"P132821","P132821_205253",3,205253,"Tanganika",-5.93333,29.2,"ADM2","second-order administrative division","6295630|6255146|CD|05|205253","Earth|Africa|DR Congo|Katanga Province|Tanganika",1,1
"P132821","P132821_8335011",3,8335011,"Tshikapa City",-6.409,20.823,"ADM2","second-order administrative division","6295630|6255146|CD|03|8335011","Earth|Africa|DR Congo|Province du Kasaï-Occidental|Tshikapa City",1,1
"P132821","P132821_8260565",3,8260565,"Tshilenge District",-6.25431,23.4978,"ADM2","second-order administrative division","6295630|6255146|CD|04|8260565","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Tshilenge District",1,1
"P132821","P132821_212726",3,212726,"Ville de Kisangani",0.498916545084133,25.2,"ADM2","second-order administrative division","6295630|6255146|CD|09|212726","Earth|Africa|DR Congo|Eastern Province|Ville de Kisangani",1,1
"P125590","P125590_234411",3,234411,"Bukedea District",1.36667,34.13333,"ADM2","second-order administrative division","6295630|6255146|UG|E|234411","Earth|Africa|Uganda|Eastern Region|Bukedea District",1,1
"P125590","P125590_448215",3,448215,"Kaberamaido District",1.75732,33.22576,"ADM2","second-order administrative division","6295630|6255146|UG|E|448215","Earth|Africa|Uganda|Eastern Region|Kaberamaido District",1,1
"P125590","P125590_8030565",3,8030565,"Kole District",2.29701,32.74402,"ADM2","second-order administrative division","6295630|6255146|UG|N|8030565","Earth|Africa|Uganda|Northern Region|Kole District",1,1
"P125590","P125590_443348",3,443348,"Kumi District",1.50545946513474,33.95,"ADM2","second-order administrative division","6295630|6255146|UG|E|443348","Earth|Africa|Uganda|Eastern Region|Kumi District",1,1
"P125590","P125590_443349",3,443349,"Lira District",2.274,32.953,"ADM2","second-order administrative division","6295630|6255146|UG|N|443349","Earth|Africa|Uganda|Northern Region|Lira District",1,1
"P125590","P125590_7056291",3,7056291,"Manafwa District",0.88333,34.33333,"ADM2","second-order administrative division","6295630|6255146|UG|E|7056291","Earth|Africa|Uganda|Eastern Region|Manafwa District",1,1
"P125590","P125590_443353",3,443353,"Mbale District",1.016,34.191,"ADM2","second-order administrative division","6295630|6255146|UG|E|443353","Earth|Africa|Uganda|Eastern Region|Mbale District",1,1
"P125590","P125590_8030570",3,8030570,"Ngora District",1.48203,33.75832,"ADM2","second-order administrative division","6295630|6255146|UG|E|8030570","Earth|Africa|Uganda|Eastern Region|Ngora District",1,1
"P125590","P125590_7056295",3,7056295,"Oyam District",2.38129,32.50071,"ADM2","second-order administrative division","6295630|6255146|UG|N|7056295","Earth|Africa|Uganda|Northern Region|Oyam District",1,1
"P125590","P125590_443365",3,443365,"Soroti District",1.78481,33.59432,"ADM2","second-order administrative division","6295630|6255146|UG|E|443365","Earth|Africa|Uganda|Eastern Region|Soroti District",1,1
"P125590","P125590_443366",3,443366,"Tororo District",0.75,34.08333,"ADM2","second-order administrative division","6295630|6255146|UG|E|443366","Earth|Africa|Uganda|Eastern Region|Tororo District",1,1
"P130422","P130422_2390511",3,2390511,"Baboua Sub-Prefecture",5.72656,14.88903,"ADM2","second-order administrative division","6295630|6255146|CF|09|2390511","Earth|Africa|Central African Republic|Préfecture de la Nana-Mambéré|Baboua Sub-Prefecture",1,1
"P130422","P130422_7732103",3,7732103,"Baoro Sub-Prefecture",5.45157,16.12721,"ADM2","second-order administrative division","6295630|6255146|CF|09|7732103","Earth|Africa|Central African Republic|Préfecture de la Nana-Mambéré|Baoro Sub-Prefecture",1,1
"P130422","P130422_7731896",3,7731896,"Bimbo Sub-Prefecture",4.32433,18.50962,"ADM2","second-order administrative division","6295630|6255146|CF|17|7731896","Earth|Africa|Central African Republic|Ombella-Mpoko|Bimbo Sub-Prefecture",1,1
"P130422","P130422_8299285",3,8299285,"Boali Sub-Prefecture",4.784,18.106,"ADM2","second-order administrative division","6295630|6255146|CF|17|8299285","Earth|Africa|Central African Republic|Ombella-Mpoko|Boali Sub-Prefecture",1,1
"P130422","P130422_9143486",3,9143486,"Boganangone",4.73558,17.14047,"ADM2","second-order administrative division","6295630|6255146|CF|07|9143486","Earth|Africa|Central African Republic|Lobaye|Boganangone",1,1
"P130422","P130422_7732723",3,7732723,"Bossembele Sub-Prefecture",5.24147,17.60866,"ADM2","second-order administrative division","6295630|6255146|CF|17|7732723","Earth|Africa|Central African Republic|Ombella-Mpoko|Bossembele Sub-Prefecture",1,1
"P130422","P130422_7732085",3,7732085,"Bouar Sub-Prefecture",5.9978,15.4604,"ADM2","second-order administrative division","6295630|6255146|CF|09|7732085","Earth|Africa|Central African Republic|Préfecture de la Nana-Mambéré|Bouar Sub-Prefecture",1,1
"P130422","P130422_8299286",3,8299286,"Bozoum Sub-Prefecture",6.19,16.428,"ADM2","second-order administrative division","6295630|6255146|CF|13|8299286","Earth|Africa|Central African Republic|Préfecture de l’Ouham-Pendé|Bozoum Sub-Prefecture",1,1
"P130422","P130422_2234396",3,2234396,"Département de la Bénoué",9.2202,13.47663,"ADM2","second-order administrative division","6295630|6255146|CM|13|2234396","Earth|Africa|Cameroon|North Province|Département de la Bénoué",1,1
"P130422","P130422_2230817",3,2230817,"Département de la Haute-Sanaga",4.6,12.4,"ADM2","second-order administrative division","6295630|6255146|CM|11|2230817","Earth|Africa|Cameroon|Centre|Département de la Haute-Sanaga",1,1
"P130422","P130422_2229546",3,2229546,"Département de la Lékié",4.2,11.4,"ADM2","second-order administrative division","6295630|6255146|CM|11|2229546","Earth|Africa|Cameroon|Centre|Département de la Lékié",1,1
"P130422","P130422_2222269",3,2222269,"Département de la Sanaga-Maritime",3.98807926303009,10.33333,"ADM2","second-order administrative division","6295630|6255146|CM|05|2222269","Earth|Africa|Cameroon|Littoral|Département de la Sanaga-Maritime",1,1
"P130422","P130422_2229291",3,2229291,"Département du Logone-et-Chari",12.08333,14.83333,"ADM2","second-order administrative division","6295630|6255146|CM|12|2229291","Earth|Africa|Cameroon|Far North|Département du Logone-et-Chari",1,1
"P130422","P130422_2229251",3,2229251,"Département du Lom-et-Djérem",5.16667,13.83333,"ADM2","second-order administrative division","6295630|6255146|CM|04|2229251","Earth|Africa|Cameroon|East|Département du Lom-et-Djérem",1,1
"P130422","P130422_2223330",3,2223330,"Département du Nyong-et-Kéllé",3.83333,10.83333,"ADM2","second-order administrative division","6295630|6255146|CM|11|2223330","Earth|Africa|Cameroon|Centre|Département du Nyong-et-Kéllé",1,1
